user_id,item_id,story,casting,direction,images,music,rating
49le53WFdHojps2o2Cs-/,346630,1,1,1,1,1,1
49le53WFdHojps2o2Cs-/,345215,1,5,5,5,5,5
49le53WFdHojps2o2Cs-/,9588,1,5,5,5,5,5
49le53WFdHojps2o2Cs-/,338398,1,3,1,1,3,1
49le53WFdHojps2o2Cs-/,333118,1,3,1,1,1,1
49le53WFdHojps2o2Cs-/,337733,1,3,3,3,1,3
49le53WFdHojps2o2Cs-/,341884,1,1,1,3,3,1
49le53WFdHojps2o2Cs-/,343694,1,3,1,1,1,3
49le53WFdHojps2o2Cs-/,235065,1,5,5,3,5,3
49le53WFdHojps2o2Cs-/,83911,1,3,3,3,1,3
49le53WFdHojps2o2Cs-/,341473,1,1,1,1,1,1
49le53WFdHojps2o2Cs-/,21288,1,5,5,3,5,3
49le53WFdHojps2o2Cs-/,13143,1,3,5,5,5,5
49le53WFdHojps2o2Cs-/,51442,1,5,3,3,3,3
49le53WFdHojps2o2Cs-/,241425,1,5,5,5,3,5
49le53WFdHojps2o2Cs-/,19454,1,3,3,3,1,3
49le53WFdHojps2o2Cs-/,14184,1,3,5,3,5,1
49le53WFdHojps2o2Cs-/,348087,1,5,5,5,5,5
4JhJ48qQYDcWyyyw444-/,326503,1,5,5,5,5,3
4JhJ48qQYDcWyyyw444-/,332730,1,3,5,5,3,5
4JhJ48qQYDcWyyyw444-/,324545,1,3,3,3,5,5
4JhJ48qQYDcWyyyw444-/,3128,1,5,5,5,3,5
4JhJ48qQYDcWyyyw444-/,322731,1,3,3,5,3,1
4JhJ48qQYDcWyyyw444-/,344210,1,1,5,3,1,1
4JhJ48qQYDcWyyyw444-/,336808,1,5,5,5,5,5
4JhJ48qQYDcWyyyw444-/,326664,1,3,1,1,3,3
4JhJ48qQYDcWyyyw444-/,324026,1,5,5,5,5,5
4JhJ48qQYDcWyyyw444-/,324028,1,1,5,5,3,3
4JhJ48qQYDcWyyyw444-/,340335,1,5,5,5,5,5
4JhJ48qQYDcWyyyw444-/,322605,1,5,5,3,3,3
4JhJ48qQYDcWyyyw444-/,330798,1,3,5,5,5,3
4JhJ48qQYDcWyyyw444-/,329144,1,1,1,1,1,1
4JhJ48qQYDcWyyyw444-/,323800,1,5,5,3,3,3
4JhJ48qQYDcWyyyw444-/,329978,1,1,5,5,3,5
4JhJ48qQYDcWyyyw444-/,336078,1,5,5,3,3,3
4JhJ48qQYDcWyyyw444-/,327839,1,5,5,5,5,5
4JhJ48qQYDcWyyyw444-/,328272,1,1,3,5,3,3
4JhJ48qQYDcWyyyw444-/,337733,1,5,5,5,5,5
4f3cgdyXbC.E_5PwKyU-/,22807,1,5,5,5,5,5
4f3cgdyXbC.E_5PwKyU-/,328624,1,1,3,3,1,1
4f3cgdyXbC.E_5PwKyU-/,323400,1,5,5,3,5,5
4f3cgdyXbC.E_5PwKyU-/,334089,1,3,3,5,5,3
4f3cgdyXbC.E_5PwKyU-/,320184,1,5,5,3,5,5
4f3cgdyXbC.E_5PwKyU-/,333497,1,5,5,5,5,5
4f3cgdyXbC.E_5PwKyU-/,320161,1,3,5,5,3,5
4f3cgdyXbC.E_5PwKyU-/,240117,1,5,5,3,3,5
4f3cgdyXbC.E_5PwKyU-/,329978,1,5,5,3,3,3
4f3cgdyXbC.E_5PwKyU-/,335596,1,3,3,3,1,3
4f3cgdyXbC.E_5PwKyU-/,159321,1,3,3,3,1,3
4f3cgdyXbC.E_5PwKyU-/,51437,1,3,5,3,5,5
4f3cgdyXbC.E_5PwKyU-/,334091,1,3,5,3,3,5
4f3cgdyXbC.E_5PwKyU-/,333640,1,5,3,3,5,5
4f3cgdyXbC.E_5PwKyU-/,240845,1,3,3,3,3,3
4f3cgdyXbC.E_5PwKyU-/,326052,1,5,5,5,5,5
4f3cgdyXbC.E_5PwKyU-/,329967,1,3,3,3,3,3
4f3cgdyXbC.E_5PwKyU-/,237386,1,3,5,3,1,3
4f3cgdyXbC.E_5PwKyU-/,335616,1,5,5,5,5,5
4f3cgdyXbC.E_5PwKyU-/,2752,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,334837,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,240094,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,330914,1,5,5,3,3,5
4qdHp6KbdDzU7oPm8ZY-/,141522,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,334775,1,5,5,3,3,3
4qdHp6KbdDzU7oPm8ZY-/,328955,1,5,5,3,3,5
4qdHp6KbdDzU7oPm8ZY-/,330947,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,330915,1,5,5,3,5,5
4qdHp6KbdDzU7oPm8ZY-/,324032,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,326554,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,321931,1,5,3,3,3,3
4qdHp6KbdDzU7oPm8ZY-/,332667,1,3,1,3,3,1
4qdHp6KbdDzU7oPm8ZY-/,322704,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,320648,1,1,1,1,3,1
4qdHp6KbdDzU7oPm8ZY-/,328770,1,3,3,3,3,1
4qdHp6KbdDzU7oPm8ZY-/,330418,1,5,5,3,5,5
4qdHp6KbdDzU7oPm8ZY-/,20034,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,320594,1,5,5,5,5,5
4qdHp6KbdDzU7oPm8ZY-/,330138,1,5,5,5,3,5
4qdHp6KbdDzU7oPm8ZY-/,328557,1,3,1,1,1,1
4u6oBs6bfDdZACeHX4E-/,333832,1,3,3,1,1,3
4u6oBs6bfDdZACeHX4E-/,333831,1,3,3,3,3,3
4u6oBs6bfDdZACeHX4E-/,344071,1,3,5,3,3,5
4u6oBs6bfDdZACeHX4E-/,334768,1,5,5,5,5,5
4u6oBs6bfDdZACeHX4E-/,342623,1,5,5,5,5,5
4u6oBs6bfDdZACeHX4E-/,343364,1,3,3,3,3,3
4u6oBs6bfDdZACeHX4E-/,336717,1,3,1,1,1,3
4u6oBs6bfDdZACeHX4E-/,334516,1,3,3,3,3,3
4u6oBs6bfDdZACeHX4E-/,334016,1,3,3,3,3,3
4u6oBs6bfDdZACeHX4E-/,338649,1,3,1,3,3,3
4u6oBs6bfDdZACeHX4E-/,334301,1,3,3,3,3,5
4u6oBs6bfDdZACeHX4E-/,334659,1,3,5,3,3,5
4u6oBs6bfDdZACeHX4E-/,342238,1,5,5,3,3,5
4u6oBs6bfDdZACeHX4E-/,332617,1,5,5,3,5,5
4u6oBs6bfDdZACeHX4E-/,342201,1,3,3,1,3,1
4u6oBs6bfDdZACeHX4E-/,337671,1,5,5,5,5,5
4u6oBs6bfDdZACeHX4E-/,336482,1,5,5,5,5,5
4u6oBs6bfDdZACeHX4E-/,336791,1,5,3,5,3,5
4u6oBs6bfDdZACeHX4E-/,341643,1,3,1,1,1,1
4u6oBs6bfDdZACeHX4E-/,334832,1,3,5,5,5,3
515y02SdeCWiks8I8tyZX9M-/,330551,1,1,1,1,1,3
515y02SdeCWiks8I8tyZX9M-/,332747,1,1,1,3,3,3
515y02SdeCWiks8I8tyZX9M-/,327204,1,5,3,3,3,5
515y02SdeCWiks8I8tyZX9M-/,326032,1,5,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,334777,1,3,1,3,3,1
515y02SdeCWiks8I8tyZX9M-/,334147,1,5,5,3,5,5
515y02SdeCWiks8I8tyZX9M-/,332566,1,3,3,3,3,1
515y02SdeCWiks8I8tyZX9M-/,334300,1,5,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,329681,1,3,5,3,5,5
515y02SdeCWiks8I8tyZX9M-/,329757,1,3,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,330042,1,5,5,3,5,5
515y02SdeCWiks8I8tyZX9M-/,334576,1,5,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,324256,1,5,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,332617,1,5,3,3,3,3
515y02SdeCWiks8I8tyZX9M-/,329294,1,1,1,3,3,3
515y02SdeCWiks8I8tyZX9M-/,325646,1,5,5,3,5,5
515y02SdeCWiks8I8tyZX9M-/,334150,1,5,5,3,3,3
515y02SdeCWiks8I8tyZX9M-/,334175,1,5,5,5,5,5
515y02SdeCWiks8I8tyZX9M-/,329811,1,3,1,3,3,3
515y02SdeCWiks8I8tyZX9M-/,234780,1,5,5,3,3,5
5OqNqnmHdCNV.7XODg--/,326203,1,1,3,3,3,1
5OqNqnmHdCNV.7XODg--/,340799,1,3,5,5,3,3
5OqNqnmHdCNV.7XODg--/,327082,1,3,3,1,3,1
5OqNqnmHdCNV.7XODg--/,327025,1,3,3,3,1,3
5OqNqnmHdCNV.7XODg--/,338323,1,1,1,1,1,1
5OqNqnmHdCNV.7XODg--/,337856,1,3,5,3,3,5
5OqNqnmHdCNV.7XODg--/,324563,1,5,5,3,5,5
5OqNqnmHdCNV.7XODg--/,324357,1,1,1,3,1,1
5OqNqnmHdCNV.7XODg--/,323638,1,5,5,5,3,5
5OqNqnmHdCNV.7XODg--/,329200,1,1,1,3,1,1
5OqNqnmHdCNV.7XODg--/,342041,1,5,5,3,3,5
5OqNqnmHdCNV.7XODg--/,337734,1,5,5,3,3,5
5OqNqnmHdCNV.7XODg--/,341644,1,1,1,1,1,1
5OqNqnmHdCNV.7XODg--/,340833,1,3,5,3,3,5
5OqNqnmHdCNV.7XODg--/,330560,1,1,1,1,1,1
5OqNqnmHdCNV.7XODg--/,327712,1,1,1,3,1,1
5OqNqnmHdCNV.7XODg--/,326062,1,3,3,3,5,3
5OqNqnmHdCNV.7XODg--/,323212,1,5,3,5,3,1
5OqNqnmHdCNV.7XODg--/,321604,1,1,1,1,1,1
5OqNqnmHdCNV.7XODg--/,323840,1,3,3,1,3,3
5jYNNh6CdCW2ihswdEMOGjI-/,11457,1,3,3,3,1,1
5jYNNh6CdCW2ihswdEMOGjI-/,326936,1,3,3,3,5,3
5jYNNh6CdCW2ihswdEMOGjI-/,334995,1,3,5,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,337428,1,1,3,3,1,3
5jYNNh6CdCW2ihswdEMOGjI-/,339107,1,3,3,3,3,5
5jYNNh6CdCW2ihswdEMOGjI-/,336758,1,3,5,5,3,5
5jYNNh6CdCW2ihswdEMOGjI-/,328470,1,1,1,3,3,1
5jYNNh6CdCW2ihswdEMOGjI-/,327839,1,1,1,3,1,1
5jYNNh6CdCW2ihswdEMOGjI-/,334875,1,1,1,1,1,1
5jYNNh6CdCW2ihswdEMOGjI-/,235845,1,5,5,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,338323,1,5,5,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,326294,1,3,3,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,326990,1,1,1,3,3,3
5jYNNh6CdCW2ihswdEMOGjI-/,326623,1,5,5,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,328272,1,5,3,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,335400,1,5,5,5,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,336755,1,3,3,5,3,3
5jYNNh6CdCW2ihswdEMOGjI-/,340794,1,1,1,3,1,1
5jYNNh6CdCW2ihswdEMOGjI-/,325768,1,3,3,3,5,5
5jYNNh6CdCW2ihswdEMOGjI-/,327866,1,5,5,5,5,3
6Gd28EGefD7svpsVveVZS1fs/,329614,1,3,5,3,3,5
6Gd28EGefD7svpsVveVZS1fs/,320063,1,5,5,5,5,5
6Gd28EGefD7svpsVveVZS1fs/,328907,1,5,5,5,5,5
6Gd28EGefD7svpsVveVZS1fs/,320447,1,5,3,3,5,5
6Gd28EGefD7svpsVveVZS1fs/,318590,1,5,5,5,5,5
6Gd28EGefD7svpsVveVZS1fs/,321599,1,3,5,5,3,5
6Gd28EGefD7svpsVveVZS1fs/,319630,1,3,3,5,3,3
6Gd28EGefD7svpsVveVZS1fs/,319234,1,5,5,3,5,3
6Gd28EGefD7svpsVveVZS1fs/,334978,1,1,3,5,3,1
6Gd28EGefD7svpsVveVZS1fs/,335382,1,3,3,3,3,1
6Gd28EGefD7svpsVveVZS1fs/,325318,1,3,3,5,5,5
6Gd28EGefD7svpsVveVZS1fs/,328160,1,5,5,3,3,5
6Gd28EGefD7svpsVveVZS1fs/,319653,1,3,3,3,3,1
6Gd28EGefD7svpsVveVZS1fs/,318857,1,5,5,3,3,5
6Gd28EGefD7svpsVveVZS1fs/,320268,1,5,5,5,3,3
6Gd28EGefD7svpsVveVZS1fs/,319078,1,5,5,5,5,3
6Gd28EGefD7svpsVveVZS1fs/,320059,1,3,1,1,1,1
6Gd28EGefD7svpsVveVZS1fs/,241372,1,5,5,5,5,3
6Gd28EGefD7svpsVveVZS1fs/,326850,1,3,5,5,5,5
6Gd28EGefD7svpsVveVZS1fs/,327272,1,3,5,5,5,3
6P0MKKadYCPQoZQZ/,329614,1,3,5,5,3,3
6P0MKKadYCPQoZQZ/,327925,1,3,3,3,3,1
6P0MKKadYCPQoZQZ/,332430,1,1,3,5,1,1
6P0MKKadYCPQoZQZ/,327386,1,5,5,3,3,3
6P0MKKadYCPQoZQZ/,325438,1,3,5,5,3,5
6P0MKKadYCPQoZQZ/,333017,1,3,5,3,3,5
6P0MKKadYCPQoZQZ/,327079,1,3,3,3,3,3
6P0MKKadYCPQoZQZ/,332551,1,5,3,3,1,5
6P0MKKadYCPQoZQZ/,334089,1,1,3,5,3,5
6P0MKKadYCPQoZQZ/,328271,1,5,5,5,5,3
6P0MKKadYCPQoZQZ/,321766,1,5,5,3,5,5
6P0MKKadYCPQoZQZ/,333792,1,3,3,3,3,3
6P0MKKadYCPQoZQZ/,338461,1,5,3,3,3,3
6P0MKKadYCPQoZQZ/,328581,1,3,5,5,5,5
6P0MKKadYCPQoZQZ/,329231,1,3,3,5,3,5
6P0MKKadYCPQoZQZ/,335765,1,3,5,3,3,5
6P0MKKadYCPQoZQZ/,337899,1,5,5,3,5,5
6P0MKKadYCPQoZQZ/,326148,1,5,5,3,3,3
6P0MKKadYCPQoZQZ/,330912,1,5,5,3,3,5
6P0MKKadYCPQoZQZ/,325647,1,5,5,3,3,3
6cq_GveddCNHwC5U6KeXNd4-/,327012,1,5,5,5,3,3
6cq_GveddCNHwC5U6KeXNd4-/,241080,1,5,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,322208,1,5,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,334313,1,5,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,326990,1,3,3,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,321944,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,333627,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,321821,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,84618,1,5,5,5,3,5
6cq_GveddCNHwC5U6KeXNd4-/,159812,1,5,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,322357,1,5,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,330947,1,5,5,3,3,3
6cq_GveddCNHwC5U6KeXNd4-/,28593,1,3,5,5,5,5
6cq_GveddCNHwC5U6KeXNd4-/,84263,1,3,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,241450,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,330434,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,334775,1,5,5,5,5,3
6cq_GveddCNHwC5U6KeXNd4-/,15902,1,3,3,3,3,5
6cq_GveddCNHwC5U6KeXNd4-/,329884,1,3,3,3,5,3
6cq_GveddCNHwC5U6KeXNd4-/,335257,1,3,3,3,3,3
6hvNGNmRfDz2DLp6FU.E/,324019,1,5,5,3,3,5
6hvNGNmRfDz2DLp6FU.E/,324479,1,5,5,5,5,5
6hvNGNmRfDz2DLp6FU.E/,328493,1,5,5,3,5,5
6hvNGNmRfDz2DLp6FU.E/,327916,1,5,3,3,5,3
6hvNGNmRfDz2DLp6FU.E/,325423,1,5,5,3,5,5
6hvNGNmRfDz2DLp6FU.E/,327838,1,3,3,3,3,3
6hvNGNmRfDz2DLp6FU.E/,327543,1,3,3,3,3,1
6hvNGNmRfDz2DLp6FU.E/,328967,1,5,5,5,5,3
6hvNGNmRfDz2DLp6FU.E/,85115,1,5,5,5,5,5
6hvNGNmRfDz2DLp6FU.E/,326936,1,3,3,3,3,3
6hvNGNmRfDz2DLp6FU.E/,321930,1,5,5,5,5,3
6hvNGNmRfDz2DLp6FU.E/,324539,1,5,5,5,5,3
6hvNGNmRfDz2DLp6FU.E/,325323,1,3,3,3,3,1
6hvNGNmRfDz2DLp6FU.E/,325897,1,3,5,5,3,5
6hvNGNmRfDz2DLp6FU.E/,325638,1,3,3,3,3,3
6hvNGNmRfDz2DLp6FU.E/,327384,1,5,5,5,5,5
6hvNGNmRfDz2DLp6FU.E/,327394,1,5,5,5,5,5
6hvNGNmRfDz2DLp6FU.E/,238827,1,5,3,5,3,5
6hvNGNmRfDz2DLp6FU.E/,320184,1,3,3,5,3,1
6hvNGNmRfDz2DLp6FU.E/,324255,1,5,5,3,5,5
6kdLNDSRcSk9QqI6EA--/,327993,1,3,1,3,3,1
6kdLNDSRcSk9QqI6EA--/,325647,1,5,3,3,3,3
6kdLNDSRcSk9QqI6EA--/,237362,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,83642,1,3,3,5,5,5
6kdLNDSRcSk9QqI6EA--/,324407,1,3,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,322769,1,5,5,3,3,5
6kdLNDSRcSk9QqI6EA--/,84307,1,5,5,5,3,5
6kdLNDSRcSk9QqI6EA--/,325478,1,3,5,5,3,5
6kdLNDSRcSk9QqI6EA--/,320904,1,3,5,3,3,5
6kdLNDSRcSk9QqI6EA--/,326323,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,326723,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,242029,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,322814,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,322090,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,234705,1,3,5,3,5,5
6kdLNDSRcSk9QqI6EA--/,324357,1,5,5,3,3,5
6kdLNDSRcSk9QqI6EA--/,325872,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,25274,1,5,5,5,5,5
6kdLNDSRcSk9QqI6EA--/,239783,1,5,5,5,5,3
6kdLNDSRcSk9QqI6EA--/,322386,1,5,5,5,5,5
6tjGYEiUcCKLBQpHzZRTnuWR/,331508,1,1,1,1,3,1
6tjGYEiUcCKLBQpHzZRTnuWR/,3272,1,3,3,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,344055,1,5,3,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,339983,1,3,3,1,1,1
6tjGYEiUcCKLBQpHzZRTnuWR/,27726,1,5,5,5,5,5
6tjGYEiUcCKLBQpHzZRTnuWR/,329462,1,3,3,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,338398,1,1,1,1,1,1
6tjGYEiUcCKLBQpHzZRTnuWR/,237880,1,5,3,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,331269,1,3,1,1,3,3
6tjGYEiUcCKLBQpHzZRTnuWR/,27724,1,5,5,3,5,5
6tjGYEiUcCKLBQpHzZRTnuWR/,53837,1,3,1,1,1,3
6tjGYEiUcCKLBQpHzZRTnuWR/,326990,1,5,5,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,337475,1,3,3,3,3,3
6tjGYEiUcCKLBQpHzZRTnuWR/,330300,1,5,1,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,54735,1,3,5,3,5,5
6tjGYEiUcCKLBQpHzZRTnuWR/,13140,1,5,3,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,337000,1,5,5,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,321510,1,5,5,3,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,332430,1,3,5,5,3,5
6tjGYEiUcCKLBQpHzZRTnuWR/,330395,1,3,3,1,3,3
7.l8kTOeejkslQ_QSIKl/,329417,1,5,5,5,5,5
7.l8kTOeejkslQ_QSIKl/,325318,1,5,5,5,3,5
7.l8kTOeejkslQ_QSIKl/,324563,1,3,1,3,3,1
7.l8kTOeejkslQ_QSIKl/,329623,1,1,3,1,1,3
7.l8kTOeejkslQ_QSIKl/,328907,1,5,5,5,5,5
7.l8kTOeejkslQ_QSIKl/,329605,1,5,3,3,3,3
7.l8kTOeejkslQ_QSIKl/,332552,1,5,5,5,5,5
7.l8kTOeejkslQ_QSIKl/,326971,1,5,5,3,5,5
7.l8kTOeejkslQ_QSIKl/,335800,1,1,3,3,3,3
7.l8kTOeejkslQ_QSIKl/,328203,1,5,5,3,3,3
7.l8kTOeejkslQ_QSIKl/,332430,1,3,5,5,5,3
7.l8kTOeejkslQ_QSIKl/,332328,1,5,5,5,5,3
7.l8kTOeejkslQ_QSIKl/,325136,1,1,1,1,3,1
7.l8kTOeejkslQ_QSIKl/,326323,1,5,5,5,5,5
7.l8kTOeejkslQ_QSIKl/,332670,1,5,1,1,1,1
7.l8kTOeejkslQ_QSIKl/,54737,1,3,5,3,3,5
7.l8kTOeejkslQ_QSIKl/,327025,1,3,5,3,3,5
7.l8kTOeejkslQ_QSIKl/,335926,1,5,3,3,5,3
7.l8kTOeejkslQ_QSIKl/,323478,1,5,5,5,3,5
7.l8kTOeejkslQ_QSIKl/,323849,1,5,5,3,3,3
70RcicycfDwhJMPn/,335434,1,3,3,3,3,3
70RcicycfDwhJMPn/,334832,1,3,5,5,5,5
70RcicycfDwhJMPn/,340454,1,3,3,3,3,1
70RcicycfDwhJMPn/,329767,1,5,5,5,5,3
70RcicycfDwhJMPn/,161111,1,3,3,3,1,1
70RcicycfDwhJMPn/,324192,1,5,5,5,5,5
70RcicycfDwhJMPn/,24136,1,5,5,3,3,5
70RcicycfDwhJMPn/,339088,1,3,3,3,3,1
70RcicycfDwhJMPn/,335782,1,1,1,1,1,1
70RcicycfDwhJMPn/,334507,1,5,5,5,5,3
70RcicycfDwhJMPn/,322858,1,3,3,3,1,3
70RcicycfDwhJMPn/,336755,1,3,3,5,3,1
70RcicycfDwhJMPn/,333193,1,5,5,5,5,5
70RcicycfDwhJMPn/,321600,1,3,3,3,3,1
70RcicycfDwhJMPn/,335257,1,3,3,3,3,3
70RcicycfDwhJMPn/,242063,1,5,5,5,5,5
70RcicycfDwhJMPn/,335900,1,5,5,5,3,3
70RcicycfDwhJMPn/,340799,1,5,5,5,5,3
70RcicycfDwhJMPn/,335732,1,3,3,3,3,1
70RcicycfDwhJMPn/,332328,1,5,5,5,5,5
75p58MabeDf.EOc-/,328271,1,5,5,5,5,5
75p58MabeDf.EOc-/,328272,1,3,1,1,3,1
75p58MabeDf.EOc-/,328899,1,3,5,3,3,3
75p58MabeDf.EOc-/,328168,1,3,3,5,3,1
75p58MabeDf.EOc-/,329129,1,5,5,5,5,5
75p58MabeDf.EOc-/,328959,1,1,3,1,1,1
75p58MabeDf.EOc-/,331893,1,5,3,3,3,5
75p58MabeDf.EOc-/,326990,1,5,5,5,3,5
75p58MabeDf.EOc-/,334036,1,5,5,5,5,5
75p58MabeDf.EOc-/,328120,1,5,5,5,5,5
75p58MabeDf.EOc-/,328626,1,5,5,5,5,3
75p58MabeDf.EOc-/,330487,1,3,3,3,3,3
75p58MabeDf.EOc-/,327839,1,3,5,3,5,5
75p58MabeDf.EOc-/,328152,1,5,5,5,5,5
75p58MabeDf.EOc-/,330987,1,3,3,3,5,1
75p58MabeDf.EOc-/,328975,1,3,1,3,1,1
75p58MabeDf.EOc-/,328557,1,3,3,3,3,1
75p58MabeDf.EOc-/,328134,1,5,5,3,3,5
75p58MabeDf.EOc-/,327910,1,5,5,3,3,5
75p58MabeDf.EOc-/,329642,1,3,3,1,1,1
7fonyjSUbCHZXBs-/,324255,1,5,5,5,5,5
7fonyjSUbCHZXBs-/,348085,1,5,5,3,3,5
7fonyjSUbCHZXBs-/,336888,1,3,3,3,3,5
7fonyjSUbCHZXBs-/,335872,1,3,3,5,3,3
7fonyjSUbCHZXBs-/,329623,1,1,1,5,3,3
7fonyjSUbCHZXBs-/,322931,1,3,3,1,1,5
7fonyjSUbCHZXBs-/,347810,1,5,3,5,5,5
7fonyjSUbCHZXBs-/,334089,1,3,3,5,3,5
7fonyjSUbCHZXBs-/,327925,1,5,5,5,5,5
7fonyjSUbCHZXBs-/,344585,1,5,5,5,5,5
7fonyjSUbCHZXBs-/,344646,1,1,3,5,3,3
7fonyjSUbCHZXBs-/,347738,1,1,1,1,1,1
7fonyjSUbCHZXBs-/,324026,1,1,1,3,1,1
7fonyjSUbCHZXBs-/,338677,1,1,1,3,1,1
7fonyjSUbCHZXBs-/,341641,1,1,1,1,1,1
7fonyjSUbCHZXBs-/,346394,1,5,5,5,3,5
7fonyjSUbCHZXBs-/,326551,1,3,1,1,3,5
7fonyjSUbCHZXBs-/,344722,1,3,3,3,3,5
7fonyjSUbCHZXBs-/,344074,1,1,1,1,1,1
7fonyjSUbCHZXBs-/,326203,1,3,5,5,3,5
7w1NCyaRbT95UyMj6A--/,237590,1,5,5,5,5,5
7w1NCyaRbT95UyMj6A--/,83418,1,5,5,5,3,5
7w1NCyaRbT95UyMj6A--/,17362,1,3,3,5,5,3
7w1NCyaRbT95UyMj6A--/,163031,1,5,5,5,5,5
7w1NCyaRbT95UyMj6A--/,17542,1,5,5,5,5,5
7w1NCyaRbT95UyMj6A--/,14657,1,5,5,5,5,5
7w1NCyaRbT95UyMj6A--/,9674,1,3,5,5,3,5
7w1NCyaRbT95UyMj6A--/,20583,1,3,5,3,3,5
7w1NCyaRbT95UyMj6A--/,25274,1,5,5,5,5,5
7w1NCyaRbT95UyMj6A--/,84046,1,5,5,3,3,5
7w1NCyaRbT95UyMj6A--/,83413,1,5,3,3,5,5
7w1NCyaRbT95UyMj6A--/,318677,1,3,3,3,3,5
7w1NCyaRbT95UyMj6A--/,25146,1,5,5,5,3,5
7w1NCyaRbT95UyMj6A--/,51434,1,3,5,3,5,5
7w1NCyaRbT95UyMj6A--/,28593,1,5,5,5,3,5
7w1NCyaRbT95UyMj6A--/,85132,1,3,3,5,3,3
7w1NCyaRbT95UyMj6A--/,22237,1,1,1,3,3,3
7w1NCyaRbT95UyMj6A--/,53837,1,3,1,1,3,1
7w1NCyaRbT95UyMj6A--/,9506,1,3,5,5,3,5
7w1NCyaRbT95UyMj6A--/,240712,1,3,5,5,3,3
83HE.sSXZT6GiLyxS92Dn8k-/,342310,1,5,5,5,5,5
83HE.sSXZT6GiLyxS92Dn8k-/,342733,1,5,5,3,5,5
83HE.sSXZT6GiLyxS92Dn8k-/,327204,1,5,5,3,3,5
83HE.sSXZT6GiLyxS92Dn8k-/,85346,1,5,5,3,3,5
83HE.sSXZT6GiLyxS92Dn8k-/,321766,1,5,5,5,5,5
83HE.sSXZT6GiLyxS92Dn8k-/,326034,1,5,5,5,5,5
83HE.sSXZT6GiLyxS92Dn8k-/,240799,1,5,3,5,5,3
83HE.sSXZT6GiLyxS92Dn8k-/,322460,1,5,5,5,3,5
83HE.sSXZT6GiLyxS92Dn8k-/,240834,1,5,5,5,5,3
83HE.sSXZT6GiLyxS92Dn8k-/,326311,1,3,3,3,1,3
83HE.sSXZT6GiLyxS92Dn8k-/,323638,1,5,5,5,3,5
83HE.sSXZT6GiLyxS92Dn8k-/,242071,1,5,5,5,5,5
